Date,Product Name,Units Sold,Unit Price,Total Sales,Foot Traffic,Discount Applied (%),Ad Spend (₱),Social Media Engagement,Holiday,Local Event,Category_Appetizers,Category_Cakes | Pastries,Category_Iced Coffee,Category_Pasta | Noodles,Category_Rice Meals,Category_Silog Meals,Category_Specialty Coffee,Weather_Partly Cloudy,Weather_Rainy,Weather_Stormy,Weather_Sunny
02/01/2024,Cortado,8,120,960,0.68,5,1,0.126666667,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2024,Americano,18,120,2160,0.692,0,0.666666667,0.433333333,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2024,Latte,2,130,260,0.16,0,0.333333333,0.897777778,0,0,0,0,0,0,0,0,1,0,0,1,0
02/01/2024,Cappuccino,17,130,2210,0.62,0,1,0.46,0,0,0,0,0,0,0,0,1,0,0,1,0
02/01/2024,Flat White,17,130,2210,0.324,0,0,0.628888889,0,0,0,0,0,0,0,0,1,0,0,0,1
02/01/2024,BLK.8 Latte,6,180,1080,0.372,0,0,0.075555556,0,0,0,0,1,0,0,0,0,1,0,0,0
02/01/2024,Vanilla Ice Cream Latte,4,180,720,0.896,0,0.666666667,0.946666667,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2024,Iced Latte,17,140,2380,0.032,10,0.666666667,0.691111111,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2024,Caramel Macchiato,2,150,300,0.868,0,0.333333333,0.395555556,0,0,0,0,1,0,0,0,0,0,0,0,1
02/01/2024,French Vanilla,0,140,0,0.06,0,0.666666667,0.095555556,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2024,Hazelnut,2,140,280,0.932,0,0,0.851111111,0,0,0,0,1,0,0,0,0,0,0,1,0
02/01/2024,Matcha Coffee,6,150,900,0.44,0,0.333333333,0.76,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2024,Mocha,14,150,2100,0.344,10,0.666666667,0.506666667,0,0,0,0,1,0,0,0,0,0,1,0,0
02/01/2024,Spanish Latte,0,140,0,0.652,0,0,0.288888889,0,0,0,0,1,0,0,0,0,1,0,0,0
02/01/2024,Strawberry Matcha,3,160,480,0.248,0,0.333333333,0.051111111,0,0,0,0,1,0,0,0,0,0,1,0,0
02/01/2024,Chocolate Matcha,11,160,1760,0.58,5,0,0.844444444,0,0,0,0,1,0,0,0,0,0,1,0,0
02/01/2024,Orange Coffee,6,150,900,0.544,10,0,0.982222222,0,0,0,0,1,0,0,0,0,0,0,1,0
02/01/2024,Iced Americano,10,130,1300,0.18,0,1,0.071111111,0,0,0,0,1,0,0,0,0,1,0,0,0
03/01/2024,Blueberry Cheesecake,0,160,0,0.604,0,0.333333333,0.642222222,0,0,0,1,0,0,0,0,0,0,0,0,1
03/01/2024,Strawberry Cheesecake,18,160,2880,0.1,5,0,0.22,0,0,0,1,0,0,0,0,0,0,0,0,0
03/01/2024,Butter Croissant,17,110,1870,0.94,10,1,0.235555556,0,0,0,1,0,0,0,0,0,0,1,0,0
03/01/2024,Kouign Amman Cinnamon,11,120,1320,0.932,5,0,0.044444444,0,0,0,1,0,0,0,0,0,0,0,0,1
03/01/2024,Chocolate Croissant,9,120,1080,0.196,5,0.666666667,0.311111111,0,0,0,1,0,0,0,0,0,0,1,0,0
03/01/2024,Choco Moist,13,100,1300,0.552,10,0,0.648888889,0,0,0,1,0,0,0,0,0,0,0,0,0
03/01/2024,Cookies,16,65,1040,0.328,10,0.666666667,0.208888889,0,0,0,1,0,0,0,0,0,0,0,0,1
03/01/2024,BLK.8 Burger,7,280,1960,0.808,10,0.666666667,0.886666667,0,0,1,0,0,0,0,0,0,0,1,0,0
03/01/2024,French Fries,1,130,130,0.296,0,1,0.86,0,0,1,0,0,0,0,0,0,0,1,0,0
03/01/2024,Nachos,11,170,1870,0.212,10,0.666666667,0.215555556,0,0,1,0,0,0,0,0,0,0,0,1,0
03/01/2024,Ham & Cheese Panini,12,100,1200,0.592,5,1,0.34,0,0,1,0,0,0,0,0,0,1,0,0,0
03/01/2024,Tuna Sandwich,7,100,700,0.588,0,0.666666667,0.966666667,0,0,1,0,0,0,0,0,0,1,0,0,0
03/01/2024,Clubhouse,7,180,1260,0.512,10,0.333333333,0.662222222,0,0,1,0,0,0,0,0,0,1,0,0,0
03/01/2024,Cheesy Bacon Fries,3,180,540,0.428,0,0,0.08,0,0,1,0,0,0,0,0,0,0,0,1,0
03/01/2024,Potato Wedges,10,180,1800,0.392,10,0.666666667,1,0,0,1,0,0,0,0,0,0,1,0,0,0
03/01/2024,Barkada Combo,5,300,1500,0.932,0,0,0.775555556,0,0,1,0,0,0,0,0,0,0,0,0,1
03/01/2024,Chicken Parmesan,13,280,3640,0.256,5,0,0.38,0,0,1,0,0,0,0,0,0,0,0,0,0
03/01/2024,Buffalo Wings,7,280,1960,0.328,0,1,0.506666667,0,0,1,0,0,0,0,0,0,0,0,1,0
03/01/2024,Lechon Kawali,20,170,3400,0.448,0,1,0.753333333,0,0,0,0,0,0,1,0,0,0,0,0,0
03/01/2024,Grilled Liempo,15,170,2550,0.696,10,0.666666667,0.031111111,0,0,0,0,0,0,1,0,0,0,1,0,0
03/01/2024,Bangsilog,18,180,3240,0.652,0,0.333333333,0.46,0,0,0,0,0,0,0,1,0,0,0,1,0
03/01/2024,Bulaksilog,5,170,850,0.32,0,0,0.017777778,0,0,0,0,0,0,0,1,0,1,0,0,0
03/01/2024,Baconsilog,4,170,680,0.712,0,0.333333333,0.788888889,0,0,0,0,0,0,0,1,0,0,0,1,0
03/01/2024,Spamsilog,6,170,1020,0.904,10,0,0.635555556,0,0,0,0,0,0,0,1,0,0,1,0,0
03/01/2024,Tapsilog,9,170,1530,0.636,0,0,0.306666667,0,0,0,0,0,0,0,1,0,0,0,0,1
03/01/2024,Longsilog,9,170,1530,0.412,5,0.333333333,0.711111111,0,0,0,0,0,0,0,1,0,1,0,0,0
03/01/2024,Tocilog,8,150,1200,0.992,10,1,0.884444444,0,0,0,0,0,0,0,1,0,0,1,0,0
03/01/2024,Hamsilog,7,140,980,0.548,10,0.666666667,0.266666667,0,0,0,0,0,0,0,1,0,0,0,0,0
03/01/2024,Creamy Chicken Alfredo,18,170,3060,0.396,10,0.666666667,0.571111111,0,0,0,0,0,1,0,0,0,0,0,0,0
03/01/2024,Carbonara,10,170,1700,0.256,10,0.666666667,0.937777778,0,0,0,0,0,1,0,0,0,0,0,1,0
03/01/2024,Classic Spaghetti,8,160,1280,0.964,10,0.333333333,0.951111111,0,0,0,0,0,1,0,0,0,0,0,1,0
03/01/2024,Ramyeon (Mild or Spicy),0,120,0,0.976,0,0,0.455555556,0,0,0,0,0,1,0,0,0,0,1,0,0
03/01/2024,Egg,20,30,600,0,5,1,0.188888889,0,0,0,0,0,0,0,0,0,1,0,0,0
03/01/2024,Kimchi,16,50,800,0.404,0,0.333333333,0.173333333,0,0,0,0,0,0,0,0,0,1,0,0,0
03/01/2024,Cheese,18,30,540,0.468,10,0.666666667,0.646666667,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2024,V60 Pour-Over,12,150,1800,0.516,10,0,0.973333333,0,0,0,0,0,0,0,0,1,0,0,1,0
03/01/2024,Piccolo,18,90,1620,0.12,10,0,0.526666667,0,0,0,0,0,0,0,0,1,0,0,0,1
03/01/2024,Cortado,7,120,840,0.94,5,0.333333333,0.997777778,0,0,0,0,0,0,0,0,1,1,0,0,0
03/01/2024,Americano,10,120,1200,0.632,10,0,0.286666667,0,0,0,0,0,0,0,0,1,0,0,1,0
03/01/2024,Latte,18,130,2340,0.952,10,0.666666667,0.682222222,0,0,0,0,0,0,0,0,1,0,0,0,0
03/01/2024,Cappuccino,9,130,1170,0.924,5,0.333333333,0.511111111,0,0,0,0,0,0,0,0,1,1,0,0,0
03/01/2024,Flat White,11,130,1430,0.012,10,0.333333333,0.406666667,0,0,0,0,0,0,0,0,1,0,0,1,0
03/01/2024,BLK.8 Latte,1,180,180,0.38,0,0,0.084444444,0,0,0,0,1,0,0,0,0,0,0,1,0
03/01/2024,Vanilla Ice Cream Latte,13,180,2340,0.7,10,0.333333333,0.028888889,0,0,0,0,1,0,0,0,0,0,0,0,0
03/01/2024,Iced Latte,13,140,1820,0.004,5,0.666666667,0.646666667,0,0,0,0,1,0,0,0,0,1,0,0,0
03/01/2024,Caramel Macchiato,3,150,450,0.988,0,0.333333333,0.051111111,0,0,0,0,1,0,0,0,0,1,0,0,0
03/01/2024,French Vanilla,12,140,1680,0.74,5,0,0.466666667,0,0,0,0,1,0,0,0,0,0,0,0,1
03/01/2024,Hazelnut,20,140,2800,0.468,0,0,0.917777778,0,0,0,0,1,0,0,0,0,1,0,0,0
03/01/2024,Matcha Coffee,16,150,2400,0.164,5,1,0.782222222,0,0,0,0,1,0,0,0,0,0,0,0,0
03/01/2024,Mocha,3,150,450,0.988,0,0,0.811111111,0,0,0,0,1,0,0,0,0,0,0,1,0
03/01/2024,Spanish Latte,14,140,1960,0.228,0,0,0.126666667,0,0,0,0,1,0,0,0,0,0,0,0,0
03/01/2024,Strawberry Matcha,7,160,1120,0.056,0,1,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0
03/01/2024,Chocolate Matcha,19,160,3040,0.592,10,0.666666667,0.942222222,0,0,0,0,1,0,0,0,0,0,0,0,0
03/01/2024,Orange Coffee,5,150,750,0.292,0,0,0.948888889,0,0,0,0,1,0,0,0,0,0,0,1,0
03/01/2024,Iced Americano,13,130,1690,0.732,0,0,0.295555556,0,0,0,0,1,0,0,0,0,1,0,0,0
04/01/2024,Blueberry Cheesecake,19,160,3040,0.312,10,0.666666667,0.46,0,0,0,1,0,0,0,0,0,1,0,0,0
04/01/2024,Strawberry Cheesecake,8,160,1280,0.792,5,1,0.1,0,0,0,1,0,0,0,0,0,0,1,0,0
04/01/2024,Butter Croissant,10,110,1100,0.848,10,0.333333333,0.877777778,0,0,0,1,0,0,0,0,0,0,1,0,0
04/01/2024,Kouign Amman Cinnamon,13,120,1560,0.956,5,0.333333333,0.851111111,0,0,0,1,0,0,0,0,0,0,0,0,0
04/01/2024,Chocolate Croissant,18,120,2160,0.868,5,0,0.391111111,0,0,0,1,0,0,0,0,0,0,0,0,0
04/01/2024,Choco Moist,13,100,1300,0.056,10,1,0.395555556,0,0,0,1,0,0,0,0,0,0,0,1,0
04/01/2024,Cookies,17,65,1105,0.48,5,1,0.648888889,0,0,0,1,0,0,0,0,0,0,1,0,0
04/01/2024,BLK.8 Burger,4,280,1120,0.096,0,0,0.055555556,0,0,1,0,0,0,0,0,0,0,0,0,0
04/01/2024,French Fries,4,130,520,0.728,0,0.333333333,0.642222222,0,0,1,0,0,0,0,0,0,1,0,0,0
04/01/2024,Nachos,14,170,2380,0.192,10,0.666666667,0.437777778,0,0,1,0,0,0,0,0,0,1,0,0,0
04/01/2024,Ham & Cheese Panini,1,100,100,0.76,0,1,0.386666667,0,0,1,0,0,0,0,0,0,0,0,0,1
04/01/2024,Tuna Sandwich,18,100,1800,0.052,0,0,0.015555556,0,0,1,0,0,0,0,0,0,0,1,0,0
04/01/2024,Clubhouse,10,180,1800,0.012,0,1,0.848888889,0,0,1,0,0,0,0,0,0,0,0,1,0
04/01/2024,Cheesy Bacon Fries,1,180,180,0.768,0,0.333333333,0.491111111,0,0,1,0,0,0,0,0,0,0,0,1,0
04/01/2024,Potato Wedges,10,180,1800,0.824,10,0.333333333,0.355555556,0,0,1,0,0,0,0,0,0,0,0,1,0
04/01/2024,Barkada Combo,10,300,3000,0.652,5,0,0.586666667,0,0,1,0,0,0,0,0,0,1,0,0,0
04/01/2024,Chicken Parmesan,12,280,3360,0.324,0,0.666666667,0.733333333,0,0,1,0,0,0,0,0,0,0,0,1,0
04/01/2024,Lechon Kawali,12,170,2040,0.344,5,0,0.124444444,0,0,0,0,0,0,1,0,0,0,1,0,0
04/01/2024,Grilled Liempo,13,170,2210,0.984,0,0.333333333,0.902222222,0,0,0,0,0,0,1,0,0,0,1,0,0
04/01/2024,Bangsilog,2,180,360,0.832,0,0.666666667,0.362222222,0,0,0,0,0,0,0,1,0,1,0,0,0
04/01/2024,Bulaksilog,13,170,2210,0.488,10,0.666666667,0.14,0,0,0,0,0,0,0,1,0,0,0,1,0
04/01/2024,Baconsilog,18,170,3060,0.24,5,1,0.488888889,0,0,0,0,0,0,0,1,0,0,1,0,0
04/01/2024,Spamsilog,6,170,1020,0.664,5,1,0.697777778,0,0,0,0,0,0,0,1,0,0,0,0,0
04/01/2024,Tapsilog,6,170,1020,0.488,5,0.666666667,0.951111111,0,0,0,0,0,0,0,1,0,0,0,0,1
04/01/2024,Longsilog,19,170,3230,0.196,5,0,0.646666667,0,0,0,0,0,0,0,1,0,0,1,0,0
04/01/2024,Tocilog,14,150,2100,0.16,0,0.666666667,0.128888889,0,0,0,0,0,0,0,1,0,0,0,0,1
04/01/2024,Hamsilog,7,140,980,0.856,5,0,0.295555556,0,0,0,0,0,0,0,1,0,1,0,0,0
04/01/2024,Creamy Chicken Alfredo,16,170,2720,0.16,10,0.333333333,0.566666667,0,0,0,0,0,1,0,0,0,0,0,0,1
04/01/2024,Carbonara,3,170,510,0.212,0,0.666666667,0.071111111,0,0,0,0,0,1,0,0,0,0,1,0,0
04/01/2024,Classic Spaghetti,20,160,3200,0.172,5,0,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0
04/01/2024,Ramyeon (Mild or Spicy),0,120,0,0.46,0,0,0.746666667,0,0,0,0,0,1,0,0,0,0,0,0,0
04/01/2024,Egg,14,30,420,0.548,10,0,0.146666667,0,0,0,0,0,0,0,0,0,0,1,0,0
04/01/2024,Kimchi,1,50,50,0.984,0,0.666666667,0.148888889,0,0,0,0,0,0,0,0,0,1,0,0,0
04/01/2024,Cheese,6,30,180,0.048,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1
04/01/2024,V60 Pour-Over,17,150,2550,0.612,0,0.333333333,0.271111111,0,0,0,0,0,0,0,0,1,1,0,0,0
04/01/2024,Piccolo,15,90,1350,0.7,0,0.333333333,0.557777778,0,0,0,0,0,0,0,0,1,0,1,0,0
04/01/2024,Cortado,7,120,840,0.14,0,1,0.32,0,0,0,0,0,0,0,0,1,0,0,0,1
04/01/2024,Americano,15,120,1800,0.216,5,0.666666667,0.02,0,0,0,0,0,0,0,0,1,0,1,0,0
04/01/2024,Latte,15,130,1950,0.656,5,0,0.657777778,0,0,0,0,0,0,0,0,1,0,1,0,0
04/01/2024,Cappuccino,15,130,1950,0.008,5,1,0.622222222,0,0,0,0,0,0,0,0,1,0,0,0,1
04/01/2024,Flat White,19,130,2470,0.624,0,0.666666667,0.597777778,0,0,0,0,0,0,0,0,1,1,0,0,0
04/01/2024,BLK.8 Latte,6,180,1080,0.116,10,0.666666667,0.551111111,0,0,0,0,1,0,0,0,0,0,1,0,0
04/01/2024,Vanilla Ice Cream Latte,4,180,720,0.56,0,0.333333333,0.886666667,0,0,0,0,1,0,0,0,0,0,0,1,0
04/01/2024,Iced Latte,2,140,280,0.964,0,1,0.115555556,0,0,0,0,1,0,0,0,0,0,1,0,0
04/01/2024,Caramel Macchiato,7,150,1050,0.648,10,0.333333333,0.644444444,0,0,0,0,1,0,0,0,0,0,0,0,0
04/01/2024,French Vanilla,7,140,980,0.296,10,0.333333333,0.677777778,0,0,0,0,1,0,0,0,0,0,1,0,0
04/01/2024,Hazelnut,4,140,560,0.96,0,0,0.135555556,0,0,0,0,1,0,0,0,0,1,0,0,0
04/01/2024,Matcha Coffee,20,150,3000,0.572,0,0.333333333,0.408888889,0,0,0,0,1,0,0,0,0,0,0,0,1
04/01/2024,Mocha,6,150,900,0.744,10,0.333333333,0.131111111,0,0,0,0,1,0,0,0,0,0,1,0,0
04/01/2024,Spanish Latte,9,140,1260,0.672,5,0.333333333,0.346666667,0,0,0,0,1,0,0,0,0,0,1,0,0
