Date,Product Name,Units Sold,Unit Price,Total Sales,Foot Traffic,Discount Applied (%),Ad Spend (₱),Social Media Engagement,Holiday,Local Event,Category_Appetizers,Category_Cakes | Pastries,Category_Iced Coffee,Category_Pasta | Noodles,Category_Rice Meals,Category_Silog Meals,Category_Specialty Coffee,Weather_Partly Cloudy,Weather_Rainy,Weather_Stormy,Weather_Sunny
01/03/2024,Grilled Liempo,14,170,2380,0.51,0,0.955646,0.909216,0,0,0,0,0,0,1,0,0,0,1,0,0
01/03/2024,Bangsilog,2,180,360,0.113,0,0.827044,0.724689,0,1,1,0,0,0,0,0,0,0,0,0,1
01/03/2024,Bulaksilog,14,170,2380,0.176,5,0.768831,0.633978,0,1,0,0,1,0,0,0,0,0,0,1,0
01/03/2024,Baconsilog,8,170,1360,0.965,5,0.503839,0.432588,0,1,0,0,0,0,0,1,0,1,0,0,0
01/03/2024,Spamsilog,15,170,2550,0.867,5,0.879331,0.984542,0,0,0,0,0,0,0,0,1,0,1,0,0
01/03/2024,Tapsilog,6,170,1020,0.971,5,0.059818,0.839418,0,0,1,0,0,0,0,0,0,0,0,1,0
01/03/2024,Longsilog,12,170,2040,0.724,5,0.832689,0.72681,0,0,1,0,0,0,0,0,0,0,0,0,1
01/03/2024,Tocilog,16,150,2400,0.813,5,0.734911,0.840194,0,0,0,0,0,0,1,0,0,0,1,0,0
01/03/2024,Hamsilog,3,140,420,0.657,0,0.384868,0.726059,0,1,0,0,0,0,0,1,0,1,0,0,0
01/03/2024,Creamy Chicken Alfredo,3,170,510,0.693,10,0.931271,0.048463,0,0,0,0,0,0,0,0,1,1,0,0,0
01/03/2024,Carbonara,11,170,1870,0.906,0,0.21071,0.702626,0,0,0,0,1,0,0,0,0,1,0,0,0
01/03/2024,Classic Spaghetti,10,160,1600,0.498,10,0.109228,0.948899,0,1,0,0,0,0,1,0,0,0,1,0,0
01/03/2024,Ramyeon (Mild or Spicy),5,120,600,0.997,5,0.546452,0.420382,0,0,0,1,0,0,0,0,0,0,0,1,0
01/03/2024,Egg,4,30,120,0.494,5,0.114857,0.040727,0,0,1,0,0,0,0,0,0,0,0,0,1
01/03/2024,Kimchi,2,50,100,0.279,5,0.87099,0.49498,0,1,1,0,0,0,0,0,0,0,0,0,1
01/03/2024,Cheese,17,30,510,0.873,5,0.091408,0.105167,0,0,0,0,0,0,0,1,0,0,1,0,0
01/03/2024,V60 Pour-Over,7,150,1050,0.561,10,0.805433,0.201143,0,0,0,0,0,0,0,1,0,0,1,0,0
01/03/2024,Piccolo,13,90,1170,0.802,10,0.219689,0.408522,0,0,0,0,0,1,0,0,0,0,0,0,1
01/03/2024,Cortado,18,120,2160,0.819,10,0.770768,0.450375,0,0,1,0,0,0,0,0,0,1,0,0,0
01/03/2024,Americano,5,120,600,0.322,10,0.592272,0.835617,0,1,1,0,0,0,0,0,0,0,0,1,0
01/03/2024,Latte,5,130,650,0.546,0,0.264269,0.928947,0,0,0,0,1,0,0,0,0,0,1,0,0
01/03/2024,Cappuccino,5,130,650,0.906,0,0.991732,0.605277,0,1,0,1,0,0,0,0,0,1,0,0,0
01/03/2024,Flat White,9,130,1170,0.719,10,0.022263,0.242986,0,1,1,0,0,0,0,0,0,0,0,1,0
01/03/2024,BLK.8 Latte,2,180,360,0.736,5,0.82254,0.015883,0,0,0,0,0,1,0,0,0,0,0,0,1
01/03/2024,Vanilla Ice Cream Latte,7,180,1260,0.189,5,0.859647,0.547929,0,1,0,0,1,0,0,0,0,0,1,0,0
01/03/2024,Iced Latte,17,140,2380,0.444,0,0.697367,0.950516,0,0,0,0,0,0,0,1,0,0,1,0,0
01/03/2024,Caramel Macchiato,10,150,1500,0.842,10,0.140409,0.134721,0,0,0,1,0,0,0,0,0,0,0,1,0
01/03/2024,French Vanilla,2,140,280,0.103,10,0.565467,0.118578,0,1,1,0,0,0,0,0,0,0,1,0,0
01/03/2024,Hazelnut,20,140,2800,0.685,10,0.901714,0.218716,0,1,0,0,1,0,0,0,0,0,0,1,0
01/03/2024,Matcha Coffee,11,150,1650,0.281,0,0.537447,0.491384,0,0,0,0,0,0,0,1,0,0,1,0,0
01/03/2024,Mocha,13,150,1950,0.363,10,0.985315,0.447154,0,0,0,0,0,0,1,0,0,0,0,1,0
01/03/2024,Spanish Latte,9,140,1260,0.88,5,0.161426,0.036936,0,0,0,0,1,0,0,0,0,1,0,0,0
01/03/2024,Strawberry Matcha,1,160,160,0.743,10,0.76619,0.669828,0,0,1,0,0,0,0,0,0,0,1,0,0
01/03/2024,Chocolate Matcha,9,160,1440,0.573,0,0.606081,0.131998,0,1,0,0,0,0,1,0,0,0,1,0,0
01/03/2024,Orange Coffee,6,150,900,0.192,10,0.986225,0.831762,0,1,0,0,0,0,1,0,0,1,0,0,0
01/03/2024,Iced Americano,3,130,390,0.813,5,0.798196,0.020793,0,1,0,0,0,0,0,0,1,0,0,0,1
02/03/2024,Blueberry Cheesecake,5,160,800,0.834,0,0.096966,0.592246,1,1,0,0,1,0,0,0,0,0,1,0,0
02/03/2024,Strawberry Cheesecake,5,160,800,0.932,5,0.03373,0.905001,0,0,0,1,0,0,0,0,0,1,0,0,0
02/03/2024,Butter Croissant,17,110,1870,0.135,0,0.62764,0.065241,0,0,0,1,0,0,0,0,0,0,0,0,1
02/03/2024,Kouign Amman Cinnamon,18,120,2160,0.777,5,0.915098,0.463191,0,1,0,0,0,0,1,0,0,0,0,1,0
02/03/2024,Chocolate Croissant,5,120,600,0.183,0,0.124474,0.769265,0,0,0,0,0,0,1,0,0,0,0,1,0
02/03/2024,Choco Moist,10,100,1000,0.466,0,0.793427,0.044372,1,0,0,1,0,0,0,0,0,0,0,0,1
02/03/2024,Cookies,8,65,520,0.562,5,0.915076,0.837051,0,0,1,0,0,0,0,0,0,1,0,0,0
02/03/2024,BLK.8 Burger,19,280,5320,0.471,10,0.365508,0.393121,1,0,1,0,0,0,0,0,0,0,1,0,0
02/03/2024,French Fries,16,130,2080,0.483,0,0.646082,0.315408,1,0,0,0,0,0,0,0,1,0,0,0,1
02/03/2024,Nachos,8,170,1360,0.603,5,0.807468,0.278052,1,1,0,0,0,0,1,0,0,1,0,0,0
02/03/2024,Ham & Cheese Panini,10,100,1000,0.212,5,0.618876,0.418563,1,0,0,0,0,0,0,0,1,0,0,0,1
02/03/2024,Tuna Sandwich,1,100,100,0.833,5,0.644462,0.541905,0,1,0,0,0,1,0,0,0,1,0,0,0
02/03/2024,Clubhouse,5,180,900,0.887,0,0.954777,0.188731,0,0,0,0,0,0,0,1,0,0,0,0,1
02/03/2024,Cheesy Bacon Fries,17,180,3060,0.982,5,0.983998,0.991576,0,1,1,0,0,0,0,0,0,0,0,1,0
02/03/2024,Potato Wedges,5,180,900,0.986,5,0.126185,0.934367,0,1,0,1,0,0,0,0,0,1,0,0,0
02/03/2024,Barkada Combo,15,300,4500,0.641,0,0.592958,0.251849,0,0,0,0,0,1,0,0,0,0,0,1,0
02/03/2024,Chicken Parmesan,7,280,1960,0.519,5,0.491334,0.519888,0,0,0,0,0,0,1,0,0,1,0,0,0
02/03/2024,Buffalo Wings,9,280,2520,0.709,5,0.531693,0.365337,1,0,0,0,0,1,0,0,0,0,0,0,1
02/03/2024,Lechon Kawali,1,170,170,0.909,0,0.676088,0.876109,1,0,1,0,0,0,0,0,0,0,1,0,0
02/03/2024,Grilled Liempo,9,170,1530,0.514,10,0.184824,0.753885,0,1,0,0,0,0,0,1,0,1,0,0,0
02/03/2024,Bangsilog,20,180,3600,0.101,5,0.908387,0.177433,0,1,0,0,0,0,0,0,1,1,0,0,0
02/03/2024,Bulaksilog,20,170,3400,0.963,0,0.430783,0.940675,0,1,0,0,0,0,0,0,1,0,1,0,0
02/03/2024,Baconsilog,6,170,1020,0.175,0,0.201558,0.045237,1,0,0,0,0,1,0,0,0,1,0,0,0
02/03/2024,Spamsilog,9,170,1530,0.656,0,0.503769,0.990648,1,1,1,0,0,0,0,0,0,0,0,0,1
02/03/2024,Tapsilog,5,170,850,0.463,0,0.540186,0.040299,1,0,0,1,0,0,0,0,0,0,1,0,0
02/03/2024,Longsilog,2,170,340,0.958,5,0.451039,0.542391,0,0,0,0,0,0,0,1,0,1,0,0,0
02/03/2024,Tocilog,7,150,1050,0.483,10,0.390208,0.787587,1,1,0,0,0,1,0,0,0,0,0,0,1
02/03/2024,Hamsilog,16,140,2240,0.616,5,0.495359,0.646343,0,1,0,0,0,0,0,0,1,1,0,0,0
02/03/2024,Creamy Chicken Alfredo,20,170,3400,0.505,0,0.999366,0.75249,1,0,0,0,1,0,0,0,0,1,0,0,0
02/03/2024,Carbonara,17,170,2890,0.434,0,0.716279,0.773292,0,0,0,0,0,0,0,0,1,1,0,0,0
02/03/2024,Classic Spaghetti,5,160,800,0.138,0,0.002345,0.668645,1,0,0,0,0,0,0,1,0,0,0,0,1
02/03/2024,Ramyeon (Mild or Spicy),16,120,1920,0.918,0,0.44429,0.009271,0,0,0,0,0,1,0,0,0,0,0,1,0
02/03/2024,Egg,20,30,600,0.963,10,0.688961,0.397624,0,1,0,0,1,0,0,0,0,1,0,0,0
02/03/2024,Kimchi,7,50,350,0.259,5,0.149064,0.584219,0,1,0,1,0,0,0,0,0,1,0,0,0
02/03/2024,Cheese,2,30,60,0.708,0,0.091739,0.330167,0,0,0,0,0,0,1,0,0,0,0,0,1
02/03/2024,V60 Pour-Over,19,150,2850,0.941,0,0.844278,0.590766,0,0,0,0,1,0,0,0,0,0,0,1,0
02/03/2024,Piccolo,10,90,900,0.328,5,0.789002,0.872702,1,0,1,0,0,0,0,0,0,0,0,0,1
02/03/2024,Cortado,16,120,1920,0.834,10,0.002585,0.882553,1,1,1,0,0,0,0,0,0,0,1,0,0
02/03/2024,Americano,12,120,1440,0.806,0,0.508533,0.844403,1,1,0,0,1,0,0,0,0,0,1,0,0
02/03/2024,Latte,1,130,130,0.39,10,0.422149,0.443973,0,0,1,0,0,0,0,0,0,0,0,0,1
02/03/2024,Cappuccino,5,130,650,0.795,10,0.403286,0.334806,0,1,1,0,0,0,0,0,0,0,0,1,0
02/03/2024,Flat White,18,130,2340,0.664,5,0.575941,0.276066,1,1,0,0,0,1,0,0,0,1,0,0,0
02/03/2024,BLK.8 Latte,15,180,2700,0.954,5,0.354995,0.108947,1,1,0,0,0,0,0,0,1,1,0,0,0
02/03/2024,Vanilla Ice Cream Latte,1,180,180,0.373,10,0.806408,0.77659,0,0,1,0,0,0,0,0,0,0,0,0,1
02/03/2024,Iced Latte,20,140,2800,0.785,0,0.32195,0.179938,0,1,0,0,0,0,0,0,1,0,1,0,0
02/03/2024,Caramel Macchiato,11,150,1650,0.159,5,0.056773,0.985673,1,0,0,1,0,0,0,0,0,1,0,0,0
02/03/2024,French Vanilla,17,140,2380,0.303,0,0.543863,0.871503,1,0,0,0,0,1,0,0,0,0,0,1,0
02/03/2024,Hazelnut,6,140,840,0.529,0,0.498444,0.659286,1,0,0,0,0,0,0,0,1,0,0,0,1
02/03/2024,Matcha Coffee,18,150,2700,0.226,5,0.450194,0.511663,1,1,0,0,0,0,0,1,0,0,1,0,0
02/03/2024,Mocha,4,150,600,0.822,10,0.02652,0.872468,1,0,0,0,0,0,0,1,0,0,1,0,0
02/03/2024,Spanish Latte,17,140,2380,0.451,10,0.403894,0.983741,1,0,0,0,0,0,1,0,0,1,0,0,0
02/03/2024,Strawberry Matcha,18,160,2880,0.484,0,0.077382,0.530932,0,1,1,0,0,0,0,0,0,1,0,0,0
02/03/2024,Chocolate Matcha,12,160,1920,0.712,0,0.444072,0.016562,1,0,0,0,0,0,0,0,1,0,0,0,1
02/03/2024,Orange Coffee,2,150,300,0.547,0,0.986519,0.710141,1,1,0,0,1,0,0,0,0,0,0,0,1
02/03/2024,Iced Americano,9,130,1170,0.447,0,0.077798,0.072443,0,0,0,1,0,0,0,0,0,0,1,0,0
03/03/2024,Blueberry Cheesecake,1,160,160,0.512,5,0.85493,0.105984,0,0,1,0,0,0,0,0,0,0,0,0,1
03/03/2024,Strawberry Cheesecake,9,160,1440,0.343,0,0.020295,0.459663,0,0,0,0,0,0,0,0,1,0,0,0,1
03/03/2024,Butter Croissant,13,110,1430,0.97,0,0.006252,0.079976,1,0,0,0,0,0,1,0,0,0,0,1,0
03/03/2024,Kouign Amman Cinnamon,6,120,720,0.444,5,0.304706,0.340124,0,0,0,0,1,0,0,0,0,0,0,1,0
03/03/2024,Chocolate Croissant,5,120,600,0.74,10,0.74374,0.148399,0,1,0,1,0,0,0,0,0,1,0,0,0
03/03/2024,Choco Moist,17,100,1700,0.25,5,0.465055,0.767507,0,0,1,0,0,0,0,0,0,0,1,0,0
03/03/2024,Cookies,7,65,455,0.551,0,0.772068,0.974099,0,1,0,0,0,1,0,0,0,0,0,0,1
03/03/2024,BLK.8 Burger,18,280,5040,0.317,10,0.417679,0.867529,0,1,0,1,0,0,0,0,0,0,0,1,0
03/03/2024,French Fries,14,130,1820,0.66,5,0.002428,0.748947,0,0,0,0,0,0,1,0,0,0,0,1,0
03/03/2024,Nachos,2,170,340,0.864,0,0.075414,0.14182,1,1,1,0,0,0,0,0,0,0,0,1,0
03/03/2024,Ham & Cheese Panini,9,100,900,0.167,10,0.923473,0.069569,1,0,0,1,0,0,0,0,0,0,0,0,1
03/03/2024,Tuna Sandwich,7,100,700,0.896,10,0.551962,0.775877,0,0,0,0,1,0,0,0,0,0,1,0,0
03/03/2024,Clubhouse,10,180,1800,0.66,10,0.982803,0.994064,0,0,0,0,0,1,0,0,0,0,0,0,1
03/03/2024,Cheesy Bacon Fries,6,180,1080,0.667,0,0.455897,0.016115,0,0,0,0,0,0,1,0,0,1,0,0,0
03/03/2024,Potato Wedges,7,180,1260,0.95,5,0.10112,0.653898,1,1,0,0,0,0,0,0,1,1,0,0,0
03/03/2024,Barkada Combo,5,300,1500,0.313,10,0.785365,0.207889,0,1,0,1,0,0,0,0,0,1,0,0,0
03/03/2024,Chicken Parmesan,1,280,280,0.569,10,0.288977,0.564379,1,0,1,0,0,0,0,0,0,1,0,0,0
03/03/2024,Buffalo Wings,11,280,3080,0.572,10,0.646913,0.721672,1,0,0,0,0,0,1,0,0,0,0,1,0
03/03/2024,Lechon Kawali,12,170,2040,0.296,10,0.26808,0.857401,1,0,0,0,1,0,0,0,0,0,0,1,0
03/03/2024,Grilled Liempo,20,170,3400,0.601,10,0.1063,0.871995,0,1,0,1,0,0,0,0,0,0,0,1,0
03/03/2024,Bangsilog,14,180,2520,0.333,10,0.539334,0.646523,0,1,1,0,0,0,0,0,0,0,1,0,0
03/03/2024,Bulaksilog,4,170,680,0.58,0,0.912471,0.249429,0,1,0,0,0,0,1,0,0,1,0,0,0
03/03/2024,Baconsilog,9,170,1530,0.344,5,0.025109,0.641743,1,0,0,0,0,0,0,0,1,0,1,0,0
03/03/2024,Spamsilog,10,170,1700,0.803,5,0.877244,0.304145,0,0,0,0,1,0,0,0,0,0,0,0,1
03/03/2024,Tapsilog,17,170,2890,0.729,0,0.746239,0.084302,0,1,1,0,0,0,0,0,0,0,0,0,1
03/03/2024,Longsilog,2,170,340,0.296,5,0.126485,0.038851,1,0,1,0,0,0,0,0,0,1,0,0,0
03/03/2024,Tocilog,15,150,2250,0.784,10,0.566227,0.712267,0,1,0,0,0,0,1,0,0,0,0,0,1
03/03/2024,Hamsilog,16,140,2240,0.984,10,0.518371,0.244596,0,1,0,0,0,0,0,1,0,0,0,0,1
03/03/2024,Creamy Chicken Alfredo,9,170,1530,0.485,0,0.716478,0.020559,0,1,1,0,0,0,0,0,0,0,0,0,1
03/03/2024,Carbonara,5,170,850,0.858,5,0.161536,0.615473,1,1,0,0,0,0,1,0,0,0,0,0,1
03/03/2024,Classic Spaghetti,8,160,1280,0.135,0,0.148474,0.560003,1,0,0,0,1,0,0,0,0,0,0,0,1
03/03/2024,Ramyeon (Mild or Spicy),5,120,600,0.559,5,0.312495,0.110255,0,0,0,0,0,0,0,1,0,1,0,0,0
03/03/2024,Egg,15,30,450,0.304,0,0.220176,0.030253,0,0,0,0,0,0,1,0,0,0,0,0,1
03/03/2024,Kimchi,4,50,200,0.473,5,0.218712,0.349797,0,0,0,0,0,0,0,1,0,0,1,0,0
03/03/2024,Cheese,10,30,300,0.437,5,0.157142,0.804173,0,0,0,0,0,0,1,0,0,0,0,0,1
03/03/2024,V60 Pour-Over,11,150,1650,0.347,0,0.249337,0.819514,0,1,0,0,0,0,0,0,1,0,0,1,0
03/03/2024,Piccolo,2,90,180,0.984,5,0.397958,0.879293,0,1,0,0,0,0,1,0,0,0,1,0,0
03/03/2024,Cortado,2,120,240,0.326,5,0.57592,0.146601,0,0,0,0,0,0,0,1,0,1,0,0,0
03/03/2024,Americano,8,120,960,0.239,5,0.299876,0.271346,0,1,0,0,0,0,1,0,0,0,1,0,0
03/03/2024,Latte,17,130,2210,0.973,10,0.521789,0.393578,1,1,0,0,0,0,1,0,0,0,0,0,1
03/03/2024,Cappuccino,9,130,1170,0.771,10,0.13307,0.912859,0,1,0,0,0,0,0,0,1,0,1,0,0
03/03/2024,Flat White,12,130,1560,0.622,0,0.604549,0.950017,1,0,0,0,1,0,0,0,0,0,0,0,1
03/03/2024,BLK.8 Latte,2,180,360,0.251,10,0.408984,0.485828,1,0,0,0,1,0,0,0,0,1,0,0,0
03/03/2024,Vanilla Ice Cream Latte,2,180,360,0.756,10,0.520941,0.779969,0,1,0,0,0,0,0,0,1,0,1,0,0
03/03/2024,Iced Latte,7,140,980,0.849,0,0.128936,0.394665,1,1,0,0,0,0,0,1,0,0,0,0,1
03/03/2024,Caramel Macchiato,4,150,600,0.667,0,0.12291,0.779716,0,0,1,0,0,0,0,0,0,0,0,0,1
03/03/2024,French Vanilla,18,140,2520,0.161,5,0.563322,0.903275,1,0,0,0,0,0,1,0,0,1,0,0,0
03/03/2024,Hazelnut,18,140,2520,0.941,5,0.678474,0.799637,0,1,0,1,0,0,0,0,0,0,0,1,0
03/03/2024,Matcha Coffee,15,150,2250,0.957,0,0.547874,0.337787,1,1,0,0,1,0,0,0,0,0,0,0,1
03/03/2024,Mocha,3,150,450,0.959,5,0.851815,0.018818,0,1,0,0,0,0,0,1,0,0,0,1,0
03/03/2024,Spanish Latte,10,140,1400,0.109,5,0.588031,0.050675,1,1,1,0,0,0,0,0,0,0,0,0,1
03/03/2024,Strawberry Matcha,16,160,2560,0.956,5,0.758469,0.97861,0,0,0,0,0,0,0,1,0,1,0,0,0
03/03/2024,Chocolate Matcha,15,160,2400,0.421,0,0.028075,0.8775,0,1,0,1,0,0,0,0,0,0,1,0,0
03/03/2024,Orange Coffee,9,150,1350,0.316,0,0.095113,0.147045,0,0,0,0,0,0,0,0,1,0,1,0,0
03/03/2024,Iced Americano,14,130,1820,0.626,10,0.669313,0.655154,0,1,1,0,0,0,0,0,0,1,0,0,0
04/03/2024,Blueberry Cheesecake,15,160,2400,0.668,0,0.866252,0.613511,0,1,0,0,0,0,1,0,0,1,0,0,0
04/03/2024,Strawberry Cheesecake,12,160,1920,0.542,5,0.712645,0.304614,0,1,0,0,0,0,1,0,0,1,0,0,0
04/03/2024,Butter Croissant,7,110,770,0.436,5,0.840863,0.953928,0,0,0,0,0,0,1,0,0,0,0,1,0
04/03/2024,Kouign Amman Cinnamon,2,120,240,0.369,10,0.581489,0.901686,0,1,0,1,0,0,0,0,0,0,0,0,1
04/03/2024,Chocolate Croissant,15,120,1800,0.369,0,0.832552,0.51154,0,1,0,1,0,0,0,0,0,0,0,0,1
04/03/2024,Choco Moist,6,100,600,0.678,10,0.234576,0.798744,0,0,0,0,1,0,0,0,0,0,0,0,1
04/03/2024,Cookies,16,65,1040,0.353,5,0.233538,0.302597,0,1,0,0,0,1,0,0,0,0,0,1,0
04/03/2024,BLK.8 Burger,17,280,4760,0.94,10,0.993003,0.77107,0,0,0,0,1,0,0,0,0,0,0,1,0
04/03/2024,French Fries,16,130,2080,0.391,10,0.151395,0.011494,0,0,1,0,0,0,0,0,0,0,0,0,1
04/03/2024,Nachos,2,170,340,0.23,10,0.564059,0.527422,0,1,1,0,0,0,0,0,0,0,1,0,0
04/03/2024,Ham & Cheese Panini,7,100,700,0.212,0,0.583769,0.164285,0,1,1,0,0,0,0,0,0,0,1,0,0
04/03/2024,Tuna Sandwich,18,100,1800,0.886,5,0.149944,0.438951,0,1,0,1,0,0,0,0,0,0,0,0,1
04/03/2024,Clubhouse,2,180,360,0.298,5,0.249017,0.431354,0,1,0,1,0,0,0,0,0,0,0,0,1
04/03/2024,Cheesy Bacon Fries,4,180,720,0.793,5,0.905409,0.114563,0,1,0,0,0,0,1,0,0,1,0,0,0
04/03/2024,Potato Wedges,1,180,180,0.892,10,0.923501,0.935504,0,1,0,0,0,0,1,0,0,0,0,1,0
04/03/2024,Barkada Combo,11,300,3300,0.604,5,0.149135,0.963304,0,1,0,0,0,1,0,0,0,0,1,0,0
04/03/2024,Chicken Parmesan,17,280,4760,0.44,5,0.932979,0.715585,0,1,0,0,0,1,0,0,0,1,0,0,0
04/03/2024,Buffalo Wings,11,280,3080,0.749,5,0.017958,0.49555,0,0,0,0,0,0,0,0,1,0,0,1,0
04/03/2024,Lechon Kawali,16,170,2720,0.687,5,0.059118,0.659903,0,1,0,0,0,0,0,0,1,0,0,0,1
04/03/2024,Grilled Liempo,18,170,3060,0.94,10,0.513432,0.372528,0,1,0,0,0,0,1,0,0,1,0,0,0
04/03/2024,Bangsilog,3,180,540,0.292,10,0.133831,0.019067,0,0,1,0,0,0,0,0,0,0,0,1,0
04/03/2024,Bulaksilog,15,170,2550,0.74,5,0.729388,0.734808,0,0,0,0,0,0,1,0,0,0,0,0,1
04/03/2024,Baconsilog,9,170,1530,0.822,0,0.977943,0.243141,0,1,1,0,0,0,0,0,0,0,0,1,0
04/03/2024,Spamsilog,18,170,3060,0.92,0,0.215855,0.495541,0,0,1,0,0,0,0,0,0,0,0,0,1
04/03/2024,Tapsilog,10,170,1700,0.125,5,0.119374,0.116455,0,0,0,0,0,0,1,0,0,0,0,1,0
04/03/2024,Longsilog,15,170,2550,0.649,5,0.381276,0.095245,0,1,0,1,0,0,0,0,0,0,1,0,0
04/03/2024,Tocilog,5,150,750,0.339,5,0.279369,0.644726,0,1,0,0,0,1,0,0,0,1,0,0,0
04/03/2024,Hamsilog,8,140,1120,0.132,5,0.155818,0.555739,0,0,0,0,1,0,0,0,0,0,1,0,0
04/03/2024,Creamy Chicken Alfredo,7,170,1190,0.751,5,0.462633,0.069059,0,0,0,0,0,0,1,0,0,0,1,0,0
04/03/2024,Carbonara,7,170,1190,0.499,10,0.767927,0.569671,0,1,0,1,0,0,0,0,0,0,0,1,0
04/03/2024,Classic Spaghetti,11,160,1760,0.562,10,0.632713,0.246294,0,0,0,0,1,0,0,0,0,0,0,1,0
04/03/2024,Ramyeon (Mild or Spicy),5,120,600,0.36,10,0.649494,0.420611,0,0,0,0,0,0,0,1,0,0,1,0,0
04/03/2024,Egg,6,30,180,0.477,10,0.323973,0.644129,0,1,0,0,0,0,0,1,0,0,0,1,0
04/03/2024,Kimchi,3,50,150,0.991,10,0.087174,0.906014,0,0,0,0,0,0,1,0,0,0,0,0,1
04/03/2024,Cheese,10,30,300,0.493,10,0.384119,0.275801,0,0,0,0,0,1,0,0,0,0,1,0,0
04/03/2024,V60 Pour-Over,12,150,1800,0.443,10,0.673261,0.054611,0,1,0,0,0,1,0,0,0,0,0,1,0
04/03/2024,Piccolo,8,90,720,0.282,10,0.42724,0.047684,0,0,1,0,0,0,0,0,0,1,0,0,0
04/03/2024,Cortado,16,120,1920,0.186,10,0.408076,0.060578,0,1,0,0,0,0,1,0,0,0,0,1,0
04/03/2024,Americano,3,120,360,0.167,10,0.015965,0.248897,0,0,0,0,0,0,1,0,0,0,1,0,0
04/03/2024,Latte,16,130,2080,0.336,10,0.141362,0.358743,0,1,0,1,0,0,0,0,0,1,0,0,0
04/03/2024,Cappuccino,15,130,1950,0.563,0,0.689459,0.621669,0,1,0,0,0,0,0,1,0,0,0,1,0
04/03/2024,Flat White,15,130,1950,0.571,5,0.213501,0.353521,0,0,0,0,1,0,0,0,0,0,1,0,0
04/03/2024,BLK.8 Latte,4,180,720,0.716,0,0.458034,0.997053,0,1,0,0,0,0,1,0,0,0,0,1,0
04/03/2024,Vanilla Ice Cream Latte,14,180,2520,0.673,0,0.966471,0.375996,0,1,0,1,0,0,0,0,0,0,0,0,1
04/03/2024,Iced Latte,6,140,840,0.379,10,0.600205,0.245438,0,0,0,1,0,0,0,0,0,1,0,0,0
04/03/2024,Caramel Macchiato,13,150,1950,0.804,5,0.128536,0.469823,0,0,0,0,0,0,1,0,0,0,0,0,1
04/03/2024,French Vanilla,1,140,140,0.314,5,0.933368,0.502159,0,0,0,0,0,0,1,0,0,0,1,0,0
04/03/2024,Hazelnut,9,140,1260,0.872,10,0.758811,0.225551,0,0,0,0,0,1,0,0,0,0,0,0,1
